"BayId","location","lat","lon"
"4192","(-37.80857614184414, 144.95900866681018)",-37.8085761418441,144.95900866681
"617","(-37.80988630061974, 144.97234932661692)",-37.8098863006197,144.972349326617
"5438","(-37.813425135542516, 144.977839066507)",-37.8134251355425,144.977839066507
"5442","(-37.8131171306325, 144.9778890301034)",-37.8131171306325,144.977889030103
"6390","(-37.8203709882682, 144.94457618624395)",-37.8203709882682,144.944576186244
"6373","(-37.8203624747225, 144.94402627126837)",-37.8203624747225,144.944026271268
"3120","(-37.80454551135064, 144.95744017714392)",-37.8045455113506,144.957440177144
"3496","(-37.80829650117278, 144.95963203132123)",-37.8082965011728,144.959632031321
"6420","(-37.821101689371964, 144.94544773585562)",-37.821101689372,144.945447735856
"3586","(-37.808516453418775, 144.9525896147918)",-37.8085164534188,144.952589614792
"5484","(-37.810442933554555, 144.97809977977917)",-37.8104429335546,144.978099779779
"5493","(-37.812337421022605, 144.98334238469334)",-37.8123374210226,144.983342384693
"8136","(-37.8165908070996, 144.9807573316126)",-37.8165908070996,144.980757331613
"5820","(-37.81586448563712, 144.98141868728942)",-37.8158644856371,144.981418687289
"1265","(-37.81393783259279, 144.9544746275135)",-37.8139378325928,144.954474627513
"6323","(-37.82141258356655, 144.951144660865)",-37.8214125835665,144.951144660865
"3306","(-37.80970558494704, 144.9590774502592)",-37.809705584947,144.959077450259
"5034","(-37.828386254726624, 144.96647472925812)",-37.8283862547266,144.966474729258
"7867","(-37.81785358241264, 144.95868189337452)",-37.8178535824126,144.958681893375
"3506","(-37.80877860059651, 144.95864942534774)",-37.8087786005965,144.958649425348
"3269","(-37.80673768305752, 144.95352603375784)",-37.8067376830575,144.953526033758
"5240","(-37.81163085341211, 144.95283057502752)",-37.8116308534121,144.952830575028
"5439","(-37.813373318091216, 144.9778475851122)",-37.8133733180912,144.977847585112
"5478","(-37.811233168783744, 144.97796811231626)",-37.8112331687837,144.977968112316
"8844","(-37.822799212839655, 144.96656757196365)",-37.8227992128397,144.966567571964
"5547","(-37.81298169844368, 144.98299801712943)",-37.8129816984437,144.982998017129
"5422","(-37.81106788692762, 144.97545979214533)",-37.8110678869276,144.975459792145
"5432","(-37.8137343751161, 144.97778746167245)",-37.8137343751161,144.977787461672
"5029","(-37.828437104586975, 144.96674232101253)",-37.828437104587,144.966742321013
"5694","(-37.810123248958305, 144.98027207315465)",-37.8101232489583,144.980272073155
"5762","(-37.811944023782885, 144.97568499510572)",-37.8119440237829,144.975684995106
"2687","(-37.80363260222154, 144.94961580163655)",-37.8036326022215,144.949615801637
"5693","(-37.8101160179561, 144.98020679605463)",-37.8101160179561,144.980206796055
"6387","(-37.82006792589053, 144.9443343571001)",-37.8200679258905,144.9443343571
"5898","(-37.80288266019555, 144.9671225621583)",-37.8028826601956,144.967122562158
"1761","(-37.814371236105046, 144.96246424218043)",-37.814371236105,144.96246424218
"1755","(-37.81221482786226, 144.9698362138891)",-37.8122148278623,144.969836213889
"4317","(-37.809356342797855, 144.95626247620703)",-37.8093563427979,144.956262476207
"5408","(-37.81034399941822, 144.97536559551864)",-37.8103439994182,144.975365595519
"5540","(-37.813342544457015, 144.98293623034903)",-37.813342544457,144.982936230349
"5867","(-37.79845224001575, 144.96520917346135)",-37.7984522400157,144.965209173461
"2462","(-37.810392075946986, 144.96870315319813)",-37.810392075947,144.968703153198
"2416","(-37.80962526078701, 144.97133285589797)",-37.809625260787,144.971332855898
"2754","(-37.80735089260331, 144.96592196065524)",-37.8073508926033,144.965921960655
"6834","(-37.796960138994535, 144.9581130060973)",-37.7969601389945,144.958113006097
"4198","(-37.80871941332218, 144.95851431801265)",-37.8087194133222,144.958514318013
"1286","(-37.81288172787934, 144.95423720108107)",-37.8128817278793,144.954237201081
"2887","(-37.810795007446984, 144.95865891936882)",-37.810795007447,144.958658919369
"6302","(-37.81908992478574, 144.94931493665388)",-37.8190899247857,144.949314936654
"3869","(-37.806940722116515, 144.95495984787948)",-37.8069407221165,144.954959847879
"2669","(-37.80410451447679, 144.94953261336826)",-37.8041045144768,144.949532613368
"5515","(-37.81473633552044, 144.98269669915032)",-37.8147363355204,144.98269669915
"8318","(-37.80948443822311, 144.98381797003572)",-37.8094844382231,144.983817970036
"5424","(-37.81414911808527, 144.9777181023785)",-37.8141491180853,144.977718102379
"5577","(-37.81099085385367, 144.98333038070865)",-37.8109908538537,144.983330380709
"4267","(-37.80943461730371, 144.95583958698757)",-37.8094346173037,144.955839586988
"5788","(-37.81521909309631, 144.97554937880915)",-37.8152190930963,144.975549378809
"3818","(-37.80728263826147, 144.95436191587947)",-37.8072826382615,144.954361915879
"7063","(-37.804573127716736, 144.95899052129965)",-37.8045731277167,144.9589905213
"3106","(-37.80471847464309, 144.95727522154303)",-37.8047184746431,144.957275221543
"5445","(-37.812961471544114, 144.97791474187858)",-37.8129614715441,144.977914741879
"5920","(-37.8029715810608, 144.96708165454584)",-37.8029715810608,144.967081654546
"5763","(-37.811967229561546, 144.97590028800312)",-37.8119672295615,144.975900288003
"3392","(-37.806048953285384, 144.9508671460027)",-37.8060489532854,144.950867146003
"5892","(-37.80285872182182, 144.9669047620368)",-37.8028587218218,144.966904762037
"5458","(-37.81084006953701, 144.97827273936963)",-37.810840069537,144.97827273937
"3507","(-37.80860246469753, 144.95857092037357)",-37.8086024646975,144.958570920374
"3878","(-37.806667659130824, 144.95500864718963)",-37.8066676591308,144.95500864719
"5397","(-37.81002289302269, 144.97570474403477)",-37.8100228930227,144.975704744035
"8328","(-37.809685608248, 144.98354873846637)",-37.809685608248,144.983548738466
"8347","(-37.812111639871596, 144.9676573100245)",-37.8121116398716,144.967657310024
"5447","(-37.812857754756074, 144.97793209355012)",-37.8128577547561,144.97793209355
"3477","(-37.80783883260787, 144.961207007023)",-37.8078388326079,144.961207007023
"3195","(-37.80812111907606, 144.95462556128655)",-37.8081211190761,144.954625561287
"5463","(-37.81058867429303, 144.9783116520087)",-37.810588674293,144.978311652009
"2191","(-37.81126203603121, 144.9578851520942)",-37.8112620360312,144.957885152094
"2671","(-37.8040527480692, 144.94954174409875)",-37.8040527480692,144.949541744099
"5735","(-37.81090721648867, 144.97635409035226)",-37.8109072164887,144.976354090352
"5741","(-37.81095746319764, 144.97681359156525)",-37.8109574631976,144.976813591565
"5671","(-37.80989153387347, 144.9795001715643)",-37.8098915338735,144.979500171564
"8348","(-37.81205654670124, 144.96763232945378)",-37.8120565467012,144.967632329454
"3500","(-37.808335785802356, 144.9594960648111)",-37.8083357858024,144.959496064811
"5429","(-37.813890136443646, 144.97776148257736)",-37.8138901364436,144.977761482577
"5753","(-37.811902649705615, 144.9763519467404)",-37.8119026497056,144.97635194674
"949","(-37.8114017627735, 144.9674554739191)",-37.8114017627735,144.967455473919
"5911","(-37.80291135212424, 144.96738370054402)",-37.8029113521242,144.967383700544
"3088","(-37.805260923585564, 144.95730155686175)",-37.8052609235856,144.957301556862
"4201","(-37.808745386937495, 144.95842532855065)",-37.8087453869375,144.958425328551
"4372","(-37.807439625215075, 144.9531662424701)",-37.8074396252151,144.95316624247
"5032","(-37.82839890113054, 144.9665412828054)",-37.8283989011305,144.966541282805
"6750","(-37.80857770192675, 144.95934455219205)",-37.8085777019268,144.959344552192
"6049","(-37.82107356010435, 144.94691408789004)",-37.8210735601044,144.94691408789
"5570","(-37.81137241921245, 144.98326684358074)",-37.8113724192124,144.983266843581
"3806","(-37.80756750837079, 144.9544912071891)",-37.8075675083708,144.954491207189
"4379","(-37.80754433786831, 144.95295068458603)",-37.8075443378683,144.952950684586
"3569","(-37.809060628854326, 144.95327000275765)",-37.8090606288543,144.953270002758
"2189","(-37.811225724167116, 144.95801049561726)",-37.8112257241671,144.958010495617
"2143","(-37.81000439340747, 144.96267018989073)",-37.8100043934075,144.962670189891
"5176","(-37.81043608917297, 144.9525996878082)",-37.810436089173,144.952599687808
"2290","(-37.809737084182004, 144.97061109534633)",-37.809737084182,144.970611095346
"4399","(-37.807859872182426, 144.95230085128213)",-37.8078598721824,144.952300851282
"3615","(-37.80593239786066, 144.95561786622383)",-37.8059323978607,144.955617866224
"4206","(-37.80878804945635, 144.9582774255727)",-37.8087880494564,144.958277425573
"5912","(-37.80295328839999, 144.96776519274866)",-37.8029532884,144.967765192749
"3808","(-37.8075195968963, 144.95446934643988)",-37.8075195968963,144.95446934644
"2445","(-37.80999900222833, 144.97005620688822)",-37.8099990022283,144.970056206888
"3812","(-37.807424364820506, 144.9544261999638)",-37.8074243648205,144.954426199964
"5927","(-37.802847537195206, 144.96768407412716)",-37.8028475371952,144.967684074127
"3225","(-37.80628774229133, 144.95403606662254)",-37.8062877422913,144.954036066623
"8896","(-37.81281349918373, 144.9604797102408)",-37.8128134991837,144.960479710241
"5253","(-37.811967757887714, 144.95163890435862)",-37.8119677578877,144.951638904359
"5888","(-37.79855408394544, 144.96531027324374)",-37.7985540839454,144.965310273244
"5696","(-37.81013766715739, 144.9804022345059)",-37.8101376671574,144.980402234506
"3492","(-37.80822296307644, 144.95988661053423)",-37.8082229630764,144.959886610534
"5681","(-37.810026565610684, 144.97939014816225)",-37.8100265656107,144.979390148162
"5246","(-37.81178939835263, 144.9522699693066)",-37.8117893983526,144.952269969307
"1530","(-37.8137400430766, 144.97223590212357)",-37.8137400430766,144.972235902124
"6427","(-37.8208595675166, 144.94618719281783)",-37.8208595675166,144.946187192818
"3830","(-37.80674903143225, 144.95412009497187)",-37.8067490314322,144.954120094972
"4405","(-37.807950605621684, 144.95211398570711)",-37.8079506056217,144.952113985707
