"BayId","avg_duration","std_duration","lat","lon"
"2530",71.3045454545454,120.487415653431,-37.8131530838398,144.959276743928
"2531",88.5576923076923,103.276217003198,-37.8131618358224,144.959246780755
"2533",65.9920634920635,108.382199331717,-37.8131793397837,144.959186853819
"2537",81.6214689265537,116.065607387738,-37.8132142675963,144.95906727184
"2539",72.6701570680628,109.58563630175,-37.8132317123452,144.959007548091
"2540",86.8955223880597,126.918572438594,-37.8132404642573,144.958977584289
"2541",83.8489208633093,142.078000299543,-37.8132492250978,144.958947590131
"2542",84.4967741935484,131.052749080188,-37.8132769511711,144.958852664041
"2544",79.8396226415094,119.653301441408,-37.8132942430994,144.958793462374
"2545",75.025,119.072396266993,-37.8133028839429,144.95876387871
"2546",91.2294117647059,131.386913440116,-37.8133115571076,144.958734184532
"2547",80.8418079096045,147.241791919353,-37.8133202472658,144.958704431378
"2548",67.303738317757,108.136135226981,-37.813329633284,144.958672296311
"2549",60.7521008403361,109.548640025483,-37.8133390192936,144.958640161236
"2550",65.4201183431953,134.371047485561,-37.8133484057146,144.958608024438
"2553",60.4173553719008,102.603026799065,-37.8133952714375,144.958446871877
"2554",67.4030612244898,117.144949838361,-37.8134039632241,144.958417112932
"2555",86.1912568306011,131.855446699163,-37.813412561854,144.958387672904
"2557",74.0289855072464,118.934179114278,-37.8134302503611,144.958327111176
"2558",70.627027027027,113.918049894022,-37.8134388494183,144.958297671683
"2559",103.198473282443,153.453246192063,-37.8134475228828,144.95826797455
"2561",66.6113360323887,134.996818515043,-37.8134653380857,144.958206979891
"2562",82.3149171270718,131.400132118227,-37.8134741267853,144.958176888799
"2564",63.1052631578947,109.789559469109,-37.8134912158986,144.958118379649
"2565",64.1629955947136,108.44183974332,-37.8134998804002,144.958088715108
"2566",79.4845360824742,139.921970364615,-37.8135086418495,144.958058717305
"2568",79.888198757764,121.251958426906,-37.8135260218267,144.957999211823
"2569",83.3649635036496,115.194456815703,-37.8135346467265,144.957969681805
"2570",61.8894230769231,94.1501128640989,-37.813543287357,144.957940097957
"2572",65.3585858585859,92.206608118568,-37.813560811452,144.957880097713
"2573",86.9285714285714,116.761186690479,-37.813569547781,144.957850188058
"2622",19.3265895953757,45.2153904671425,-37.8165768129481,144.955408089181
"2631",112.941176470588,170.42188905158,-37.8037954630668,144.948101639909
"2632",167.415384615385,231.919227069718,-37.8037434266973,144.948110700766
"2633",96,123.840138437698,-37.8034715590476,144.947928088795
"2635",85.8278145695364,116.880495184292,-37.8034170543827,144.94793731799
"2637",106.484472049689,168.005472589067,-37.8036828211251,144.947893326812
"2639",85.95,130.548581611613,-37.803577346378,144.94791082198
"2640",92.8246753246753,131.075298077989,-37.8035250549676,144.947919240154
"2641",108,141.90855413205,-37.8033631136505,144.947946499301
"2642",45.3543307086614,81.4020426058593,-37.8033618942554,144.948178476506
"2643",93.125,131.004987286702,-37.8033103354329,144.947955475144
"2644",68.5714285714286,109.026838215815,-37.8033077971092,144.948188158735
"2645",114.285714285714,141.354921082662,-37.8032564301696,144.947964927479
"2646",93.1151079136691,126.701410898696,-37.803251489583,144.948198265853
"2647",88.9274611398964,125.996382728665,-37.8032044092033,144.947974092421
"2648",87.2676767676768,122.625649082275,-37.8031915171155,144.948209001216
"2649",88.1632653061225,135.963395818935,-37.8031392557621,144.948218385501
"2650",180,215.355819592269,-37.8025050126205,144.948093017452
"2651",38.0616740088106,69.226605425492,-37.8048722721846,144.949207852519
"2652",22.6697986577181,51.9350655682429,-37.8048179331024,144.949217726514
"2653",24.7456896551724,62.125030429406,-37.8047626983818,144.94922777134
"2654",28.765,62.5295100257482,-37.8047081787315,144.949237686195
"2655",29,74.907740525551,-37.8046539290208,144.949247549477
"2656",16.8815943728019,44.8084216314097,-37.8046431873736,144.94943853705
"2657",15.2484848484848,43.4681480106904,-37.8045914744954,144.949447636224
"2658",16.5402985074627,43.9362270764298,-37.8045218795316,144.949459816281
"2659",17.5254988913526,46.5484235058816,-37.8044705731889,144.949468830848
"2660",22.6740157480315,57.179907586845,-37.8044041844252,144.949289797208
"2661",17.9003115264798,45.4065079767077,-37.8044165465176,144.949478310423
"2662",21.6834170854271,49.4634891218521,-37.804350644989,144.949299231006
"2663",16.5365141187926,47.7022868250948,-37.8043582213177,144.949488538587
"2664",28.3267716535433,70.5596640100984,-37.8042971083028,144.949308664788
"2665",20.4173703256936,70.2186508340948,-37.8042462483357,144.949317626981
"2666",15.8148599269184,43.5579773252774,-37.8042143856406,144.949513256233
"2667",20.6141826923077,52.5377081089233,-37.8041589792818,144.949523021068
"2668",17.0556872037915,50.7570958488096,-37.8041488771374,144.949334903189
"2669",26.2537313432836,68.744485482304,-37.8041045144768,144.949532613368
"2670",24.8838896952104,61.6533434179828,-37.8040942846737,144.94934440011
"2671",29.8396226415094,69.3086487117354,-37.8040527480692,144.949541744099
"2672",25.4044117647059,62.5737595603383,-37.8040405214137,144.949353848587
"2673",32.851711026616,77.0158973503903,-37.8040018351605,144.949550713235
"2674",28.1452145214521,71.1364562430081,-37.8039865386566,144.949363364456
"2675",28.514950166113,67.8593824225966,-37.8039488918228,144.949560046036
"2676",20.8379160636758,55.4749695038043,-37.8039327796091,144.949372839268
"2677",26.1514195583596,59.7572427639747,-37.8038968513961,144.949569219826
"2678",18.6701149425287,41.1829442138121,-37.803879688972,144.949382197542
"2679",26.6425925925926,59.9599127118491,-37.8038457686777,144.949578218592
"2680",19.826582278481,46.2371311425046,-37.8038268215942,144.9493915099
"2681",27.5418118466899,67.3546071206447,-37.8037924605732,144.949587616696
"2682",20.1788235294118,46.7729752293595,-37.8037754266159,144.949400563691
"2683",26.0961887477314,64.103664651965,-37.8037384719244,144.94959713137
"2684",23.4618528610354,56.1864275518295,-37.8037209724794,144.949410154739
"2685",27.1179245283019,69.6956505795116,-37.8036858149116,144.949606408277
"2686",22.3901170351105,49.5464187457899,-37.8036643769887,144.949420151035
"2687",19.5925085130533,45.0776944255464,-37.8036326022215,144.949615801637
"2688",22.1374474053296,48.9040641068995,-37.8036096348628,144.949429765118
"2689",23.5700164744646,44.0935244847231,-37.803579730829,144.94962510605
"2690",16.9564356435644,35.2932509287293,-37.8035552055213,144.949439393626
"2691",27.1952755905512,65.3031246182009,-37.8035287819661,144.949634067707
"2694",306.382978723404,299.94604972804,-37.8030038615815,144.944032431004
"2696",271.698113207547,284.187410056873,-37.8030469312953,144.944024759089
"2700",272.253968253968,291.4554670932,-37.8031929643492,144.943999137726
"2702",212.459016393443,282.761299436497,-37.8032372445001,144.943991189322
"2704",270,286.627120808514,-37.8033846988452,144.943965074904
"2726",21.5608808290155,44.2044263414033,-37.8097761963841,144.961002694663
"2727",22.9195561719834,47.8348335168057,-37.8097255577927,144.960978859444
"2738",56.1818181818182,86.4988910038781,-37.8086716741149,144.966083898033
"2746",48.5355805243446,99.5164325416076,-37.8080960121607,144.966067752987
"2747",54.1504702194357,92.6163517326652,-37.8080399984094,144.966042095976
"2749",40.1615201900238,75.7990610669809,-37.8079392708233,144.965995964328
"2750",48.788679245283,87.215862602722,-37.8075592755253,144.965895027082
"2751",62.501976284585,109.961920699919,-37.8075090830417,144.965901510036
"2752",52.9365079365079,85.5938180501583,-37.807455307295,144.96590846559
"2753",51.3402985074627,80.0481368271084,-37.8074015320955,144.965915415468
"2754",63.4375,103.302710292976,-37.8073508926033,144.965921960655
"2887",44.7880434782609,77.5620252350299,-37.810795007447,144.958658919369
"2888",40.1151079136691,71.4924430315914,-37.8107442040024,144.95863565013
"2889",32.6729957805907,57.341975415002,-37.8106933956192,144.958612383662
"2890",40.9497607655502,69.4737661610115,-37.8106425867915,144.958589116063
"2891",48.315625,100.106700471207,-37.8105917873927,144.958565840514
"2892",35,69.2855810074303,-37.8105427404503,144.958543465061
"2893",23.7977528089888,53.516074934234,-37.8104350881666,144.958493763168
"2999",74.7259615384615,131.915237384252,-37.8053207277369,144.95814372076
"3000",76.4336283185841,121.19771733136,-37.8052874575722,144.958128447906
"3001",67.6220472440945,118.167893496921,-37.8052655140292,144.95811795169
"3002",59.7595818815331,102.813266999708,-37.8051641553828,144.958071845866
"3003",66.3548387096774,101.054204317657,-37.8051435442612,144.958062087394
"3004",93.4054054054054,133.666615506856,-37.8051229267846,144.958052525006
"3005",81.5094339622642,117.607326824908,-37.8050896815074,144.958037438237
"3006",75.7894736842105,112.311182076555,-37.8050670090527,144.958027069445
"3007",70.8196721311475,109.307473333899,-37.8050443288522,144.95801660851
"3008",85.039603960396,122.973598330737,-37.8049573861915,144.957976801863
"3009",116.363636363636,152.361308934097,-37.8048514038259,144.957927788159
"3010",108.679245283019,138.712174488491,-37.8047886926202,144.957899091111
"3011",118.157534246575,160.258484668865,-37.8046823738843,144.95784863451
"3012",120.839160839161,156.423614547239,-37.8046601828535,144.957838323254
"3013",111.470967741935,147.756921725815,-37.8046375916569,144.957827994352
"3015",102.248520710059,137.857447985448,-37.8044767563138,144.957756389404
"3016",108.493150684932,151.021315991478,-37.8044552239107,144.95774694686
"3017",218.181818181818,214.482052976353,-37.8044337460833,144.957737334275
"3018",233.513513513514,218.98271923084,-37.8044120307609,144.957727465781
"3019",152.917431192661,183.67332758845,-37.804378178843,144.95771205438
"3020",136.551724137931,175.516199912669,-37.8043562615325,144.957702355467
"3021",87.2727272727273,126.103440570838,-37.8043351008826,144.957692229708
"3022",148.9375,198.724925594732,-37.80431387842,144.957682534014
"3023",156.792452830189,195.409495162442,-37.804292539726,144.957673185918
"3024",109.786259541985,135.757363173794,-37.8036417823928,144.957237512068
"3025",75,111.382741855487,-37.8035910276967,144.957214108521
"3026",92.3076923076923,183.639710913292,-37.8034108844471,144.957138390314
"3027",78.1094527363184,137.948135037046,-37.8033635430581,144.95711639661
"3028",97.1779141104294,205.11791009092,-37.8033162016654,144.95709440293
"3033",118.623076923077,170.689357687199,-37.8031124997133,144.95699835578
"3035",163.636363636364,152.033056131684,-37.8030198043947,144.9570810862
"3037",166.134615384615,163.522098960337,-37.8029737255329,144.957059689914
"3038",95.219512195122,133.717495851116,-37.8030029402275,144.956946705628
"3040",110.352564102564,179.000479526738,-37.8029547334781,144.956924389579
"3042",132.443396226415,186.652418513469,-37.8029039898055,144.956900899271
"3044",124.23275862069,169.421437879607,-37.802853245698,144.9568774084
"3046",99.6050955414013,164.254912815798,-37.8028054618286,144.95685528864
"3058",65.4545454545455,90.1209886920601,-37.8111944977525,144.957505390307
"3059",51.214983713355,83.3546210275715,-37.8112251660094,144.957380728787
"3060",64.9031007751938,99.847560416302,-37.8111553714385,144.957487490999
"3061",51.4885245901639,92.1009566539132,-37.8111692206089,144.957355362026
"3062",65.224,93.7285119898922,-37.8111331033135,144.957477250569
"3063",39.6976744186046,77.3204619795621,-37.8111179360204,144.957332099327
"3064",49.6967741935484,89.7008602307139,-37.8111105889786,144.957466936261
"3065",70.0165289256198,119.132348214851,-37.8110580344166,144.957442728812
"3066",59.993031358885,101.066549875395,-37.8110337523995,144.957431586292
"3067",57.7826086956522,91.529268241638,-37.8110100538467,144.957420687947
"3082",80.4469273743017,121.834208720963,-37.8047503771994,144.957401095747
"3085",61.8540145985401,104.615678311901,-37.8053274624646,144.957288740081
"3088",100.093023255814,188.824093150397,-37.8052609235856,144.957301556862
"3089",88.6153846153846,162.193917186813,-37.80523891045,144.957305867452
"3092",90.6701030927835,163.221755232985,-37.8051676155113,144.957319804865
"3093",72.9185185185185,134.875124768695,-37.8051453292074,144.957324168961
"3095",86,170.300090444395,-37.80510084909,144.957332876956
"3096",71.0313901345291,123.555414497554,-37.8050785050219,144.957337201692
"3097",64.7713004484305,105.005133643763,-37.8050562338128,144.957341641836
"3098",63.025641025641,104.803401741505,-37.8050338200103,144.957346057052
"3100",77.3766816143498,148.161987665321,-37.8049328081475,144.957366043353
"3101",205.714285714286,269.856183528115,-37.8048841578376,144.957243539945
"3102",76.7213114754098,127.366698640393,-37.8049072625429,144.957371001709
"3103",82.6229508196721,147.958746085815,-37.8048289299579,144.957254100496
"3104",129.72972972973,201.544759113925,-37.8048824876409,144.957375819392
"3105",119.00826446281,189.141767635979,-37.8047737025266,144.957264661028
"3106",303.157894736842,276.001059409781,-37.8047184746431,144.957275221543
"3107",74.4805194805195,109.049164467378,-37.8048192276067,144.957387987351
"3108",210.731707317073,279.019006776829,-37.804663247208,144.957285782065
"3109",87.7448979591837,126.315422143425,-37.8047967261499,144.957392268968
"3110",447.857142857143,359.704549091838,-37.8046080193207,144.957296342545
"3111",88.9479166666667,131.701937778019,-37.8047735640256,144.957396684958
"3112",82.6794258373206,126.143948632472,-37.8045527918819,144.95730690244
"3113",96.5418994413408,138.022967388435,-37.8046809141937,144.957414340674
"3114",84.3262032085562,121.855129515627,-37.8044975644314,144.957317462884
