bay_id,st_marker_id,status,location,lat,lon
5538,12009W,Present,"(-37.81344691044895, 144.98291802866538)",-37.81344691044895,144.98291802866538
5828,12543S,Present,"(-37.815956514905565, 144.98055145778306)",-37.815956514905565,144.98055145778306
5755,12448N,Present,"(-37.811918144162945, 144.97649484309903)",-37.811918144162945,144.97649484309903
6372,13602E,Present,"(-37.8204134675353, 144.9440488765303)",-37.8204134675353,144.9440488765303
5769,12455S,Present,"(-37.812013091109314, 144.97631518738513)",-37.812013091109314,144.97631518738513
5808,12544N,Present,"(-37.81577595581845, 144.9806108826033)",-37.81577595581845,144.9806108826033
5668,12334N,Unoccupied,"(-37.80986788595104, 144.97928533688562)",-37.80986788595104,144.97928533688562
2407,C2636,Present,"(-37.80953617829521, 144.9716371470168)",-37.80953617829521,144.9716371470168
5782,12481S,Unoccupied,"(-37.812133806906516, 144.97742213666015)",-37.812133806906516,144.97742213666015
5673,12321S,Unoccupied,"(-37.80996729003229, 144.97885293698462)",-37.80996729003229,144.97885293698462
4850,9250N,Unoccupied,"(-37.828832914848135, 144.97040012415158)",-37.828832914848135,144.97040012415158
5517,11967W,Present,"(-37.814632593920294, 144.98271503042716)",-37.814632593920294,144.98271503042716
6747,6625S,Unoccupied,"(-37.808520094652366, 144.95954463796903)",-37.808520094652366,144.95954463796903
6751,6633S,Unoccupied,"(-37.80859688912036, 144.9592777562926)",-37.80859688912036,144.9592777562926
4370,C7174,Unoccupied,"(-37.80741375196129, 144.95321945888054)",-37.80741375196129,144.95321945888054
4375,C7184,Present,"(-37.80749350300659, 144.95305535791255)",-37.80749350300659,144.95305535791255
8312,12054E,Unoccupied,"(-37.80984609312753, 144.98375775978297)",-37.80984609312753,144.98375775978297
5466,11886E,Present,"(-37.810435154413554, 144.9783376868433)",-37.810435154413554,144.9783376868433
3264,5820E,Unoccupied,"(-37.806897853481196, 144.953498051854)",-37.806897853481196,144.953498051854
4366,C7166,Unoccupied,"(-37.807200995578604, 144.95365553170808)",-37.807200995578604,144.95365553170808
3278,5838E,Present,"(-37.80662168918761, 144.95354649162206)",-37.80662168918761,144.95354649162206
5666,12330N,Unoccupied,"(-37.809833515602165, 144.9789629624881)",-37.809833515602165,144.9789629624881
5813,12554N,Present,"(-37.815812959713114, 144.9809478979672)",-37.815812959713114,144.9809478979672
5468,11890E,Unoccupied,"(-37.810332792843354, 144.97835504278467)",-37.810332792843354,144.97835504278467
8313,12056E,Unoccupied,"(-37.80979303599925, 144.98376666924082)",-37.80979303599925,144.98376666924082
5805,12538N,Present,"(-37.81575388301522, 144.9804096233853)",-37.81575388301522,144.9804096233853
1121,C1158,Present,"(-37.813753492532044, 144.96012728108502)",-37.813753492532044,144.96012728108502
4290,C6916,Unoccupied,"(-37.80945131207706, 144.95597777727065)",-37.80945131207706,144.95597777727065
5464,11882E,Unoccupied,"(-37.810537517769916, 144.97832033029226)",-37.810537517769916,144.97832033029226
5674,12323S,Present,"(-37.809974710380445, 144.97892006558305)",-37.809974710380445,144.97892006558305
5676,12327S,Unoccupied,"(-37.80998955261842, 144.97905432082217)",-37.80998955261842,144.97905432082217
5519,11971W,Present,"(-37.81453171425345, 144.98273230770295)",-37.81453171425345,144.98273230770295
5507,11947W,Unoccupied,"(-37.81514995297523, 144.98262700920668)",-37.81514995297523,144.98262700920668
3265,5822E,Unoccupied,"(-37.80687465816447, 144.9535021664006)",-37.80687465816447,144.9535021664006
5495,11923W,Unoccupied,"(-37.81577767382841, 144.9825200591534)",-37.81577767382841,144.9825200591534
5894,C9016,Present,"(-37.80286903189891, 144.96699877834774)",-37.80286903189891,144.96699877834774
5752,12442N,Present,"(-37.811847531344036, 144.9758455824391)",-37.811847531344036,144.9758455824391
3261,5814E,Unoccupied,"(-37.80696743898906, 144.95348567820156)",-37.80696743898906,144.95348567820156
5775,12467S,Present,"(-37.81207203309084, 144.97685324023576)",-37.81207203309084,144.97685324023576
8309,12048E,Present,"(-37.8100052636124, 144.98373103191497)",-37.8100052636124,144.98373103191497
4261,C6854,Unoccupied,"(-37.80949024283423, 144.9557663736784)",-37.80949024283423,144.9557663736784
8326,12113W,Present,"(-37.8098566243051, 144.983519270699)",-37.8098566243051,144.983519270699
5449,11850E,Present,"(-37.81275471459187, 144.9779493113446)",-37.81275471459187,144.9779493113446
5482,11887W,Present,"(-37.8105502138213, 144.97808202859846)",-37.8105502138213,144.97808202859846
3398,6239W,Present,"(-37.805874010410136, 144.95078756712493)",-37.805874010410136,144.95078756712493
6848,14056E,Present,"(-37.79627903378068, 144.95819712396906)",-37.79627903378068,144.95819712396906
5772,12461S,Present,"(-37.81203633259018, 144.97653032572737)",-37.81203633259018,144.97653032572737
1015,968E,Present,"(-37.81168094321042, 144.9620837881459)",-37.81168094321042,144.9620837881459
8154,15201S,Unoccupied,"(-37.81670408955726, 144.98072694806842)",-37.81670408955726,144.98072694806842
5776,12469S,Present,"(-37.81207934639255, 144.97691974555835)",-37.81207934639255,144.97691974555835
5026,9496N,Present,"(-37.828474780491675, 144.96694059986044)",-37.828474780491675,144.96694059986044
8345,633W,Present,"(-37.81646851131973, 144.9696637908396)",-37.81646851131973,144.9696637908396
5467,11888E,Present,"(-37.81038397318365, 144.97834636448164)",-37.81038397318365,144.97834636448164
5185,C8022,Unoccupied,"(-37.81053163250514, 144.95226223951698)",-37.81053163250514,144.95226223951698
2495,C2922,Present,"(-37.81243139013776, 144.96170175907196)",-37.81243139013776,144.96170175907196
5112,9916N,Present,"(-37.825577686305664, 144.96853895777565)",-37.825577686305664,144.96853895777565
3819,C5490,Unoccupied,"(-37.80725899738779, 144.9543510344472)",-37.80725899738779,144.9543510344472
4299,C6934,Unoccupied,"(-37.80935099071176, 144.9559961537129)",-37.80935099071176,144.9559961537129
5774,12465S,Present,"(-37.81206441445708, 144.97678342074843)",-37.81206441445708,144.97678342074843
5416,11783W,Present,"(-37.81157750027476, 144.9753800908452)",-37.81157750027476,144.9753800908452
3817,C5482,Unoccupied,"(-37.80730646410212, 144.9543725122746)",-37.80730646410212,144.9543725122746
5685,12347S,Unoccupied,"(-37.810056059687895, 144.97965949554492)",-37.810056059687895,144.97965949554492
4837,9237S,Unoccupied,"(-37.82883738825349, 144.97081057796032)",-37.82883738825349,144.97081057796032
5675,12325S,Present,"(-37.80998214143159, 144.97898719473707)",-37.80998214143159,144.97898719473707
5697,12371S,Present,"(-37.810144961758574, 144.98046793492242)",-37.810144961758574,144.98046793492242
5731,12416N,Present,"(-37.81086362447625, 144.97766052142163)",-37.81086362447625,144.97766052142163
9010,9176N,Present,"(-37.830825531961594, 144.96785297264105)",-37.830825531961594,144.96785297264105
5923,12810N,Present,"(-37.802824437407324, 144.9674792091353)",-37.802824437407324,144.9674792091353
1894,990E,Unoccupied,"(-37.81818582409089, 144.9628031345667)",-37.81818582409089,144.9628031345667
4905,9327S,Present,"(-37.829516123864686, 144.96848308435517)",-37.829516123864686,144.96848308435517
5743,12397S,Present,"(-37.810972387068894, 144.97695231348433)",-37.810972387068894,144.97695231348433
5757,12431S,Present,"(-37.81190422205182, 144.97532416666604)",-37.81190422205182,144.97532416666604
5498,11929W,Present,"(-37.815611651439795, 144.9825483658929)",-37.815611651439795,144.9825483658929
5904,C9056,Present,"(-37.802921762392366, 144.96747839029825)",-37.802921762392366,144.96747839029825
5691,12359S,Unoccupied,"(-37.8101016087065, 144.98007636280684)",-37.8101016087065,144.98007636280684
5764,12445S,Present,"(-37.81197519397656, 144.97597233656757)",-37.81197519397656,144.97597233656757
7064,4704Ea,Present,"(-37.804516364541406, 144.9589644045107)",-37.804516364541406,144.9589644045107
5313,7813W,Unoccupied,"(-37.829452221386546, 144.9710348841311)",-37.829452221386546,144.9710348841311
6040,13000N,Present,"(-37.819277474460826, 144.9531460181991)",-37.819277474460826,144.9531460181991
5665,12328N,Unoccupied,"(-37.80982658778716, 144.97889542467027)",-37.80982658778716,144.97889542467027
3880,C5656,Unoccupied,"(-37.806617521044075, 144.95501761198784)",-37.806617521044075,144.95501761198784
3275,5834E,Present,"(-37.806668087276925, 144.9535383082356)",-37.806668087276925,144.9535383082356
4387,C7208,Present,"(-37.80765463998226, 144.95272351758337)",-37.80765463998226,144.95272351758337
5792,12512N,Present,"(-37.815248445889395, 144.97581894562478)",-37.815248445889395,144.97581894562478
3857,C5610,Present,"(-37.80729075478993, 144.95489727880891)",-37.80729075478993,144.95489727880891
4191,C6652,Present,"(-37.80856743802731, 144.95903826457047)",-37.80856743802731,144.95903826457047
1128,C1172,Present,"(-37.81354371028887, 144.96003218446697)",-37.81354371028887,144.96003218446697
3580,7129S,Unoccupied,"(-37.808402507551, 144.95298472785083)",-37.808402507551,144.95298472785083
3575,7121S,Unoccupied,"(-37.808314705423946, 144.95328919451828)",-37.808314705423946,144.95328919451828
5794,12516N,Present,"(-37.81526312623545, 144.97595376259363)",-37.81526312623545,144.97595376259363
3863,C5622,Present,"(-37.80711601952778, 144.9549286868729)",-37.80711601952778,144.9549286868729
5795,12518N,Present,"(-37.81527045970017, 144.97602117084762)",-37.81527045970017,144.97602117084762
3588,7146N,Unoccupied,"(-37.80845438331892, 144.95239578991172)",-37.80845438331892,144.95239578991172
4355,C7140,Unoccupied,"(-37.80844946288812, 144.9526373310938)",-37.80844946288812,144.9526373310938
3825,C5506,Unoccupied,"(-37.80711670747934, 144.95428638590482)",-37.80711670747934,144.95428638590482
7854,929W,Unoccupied,"(-37.81476850272963, 144.96328485232266)",-37.81476850272963,144.96328485232266
3859,C5614,Unoccupied,"(-37.8072410232429, 144.9549061747726)",-37.8072410232429,144.9549061747726
3574,7120N,Present,"(-37.808202973656115, 144.95326759993318)",-37.808202973656115,144.95326759993318
2528,C2994,Present,"(-37.813135638529545, 144.9593364692715)",-37.813135638529545,144.9593364692715
5722,12398N,Present,"(-37.810732652757935, 144.9764568695379)",-37.810732652757935,144.9764568695379
3816,C5478,Unoccupied,"(-37.8073298126271, 144.95438333468036)",-37.8073298126271,144.95438333468036
5742,12395S,Present,"(-37.810964860007076, 144.97688247489913)",-37.810964860007076,144.97688247489913
3675,7634N,Present,"(-37.80496415539301, 144.94854345868964)",-37.80496415539301,144.94854345868964
4011,C6060,Unoccupied,"(-37.80588431030715, 144.95213574337413)",-37.80588431030715,144.95213574337413
3345,6029S,Present,"(-37.81047734237971, 144.95684628413022)",-37.81047734237971,144.95684628413022
4343,C7040,Present,"(-37.80748800403958, 144.95847501898476)",-37.80748800403958,144.95847501898476
3862,C5620,Unoccupied,"(-37.80714143011748, 144.9549240681294)",-37.80714143011748,144.9549240681294
3107,5264E,Unoccupied,"(-37.80481922760674, 144.95738798735076)",-37.80481922760674,144.95738798735076
5766,12449S,Present,"(-37.81199063463346, 144.97611265531617)",-37.81199063463346,144.97611265531617
5738,12387S,Unoccupied,"(-37.81093375373146, 144.9765958884354)",-37.81093375373146,144.9765958884354
5406,11747W,Present,"(-37.81045115589767, 144.97534751972975)",-37.81045115589767,144.97534751972975
3282,5846E,Unoccupied,"(-37.806528893455734, 144.95356284829148)",-37.806528893455734,144.95356284829148
5688,12353S,Unoccupied,"(-37.81008007183529, 144.97988146513688)",-37.81008007183529,144.97988146513688
5580,12093W,Present,"(-37.81083727337871, 144.98335547111526)",-37.81083727337871,144.98335547111526
6270,13343W,Present,"(-37.8193114248518, 144.9484171399792)",-37.8193114248518,144.9484171399792
5225,11504N,Unoccupied,"(-37.811578918413204, 144.95259812942794)",-37.811578918413204,144.95259812942794
3314,5998N,Present,"(-37.8098161874264, 144.95869499646682)",-37.8098161874264,144.95869499646682
5915,12802N,Present,"(-37.80278835337181, 144.9671509812561)",-37.80278835337181,144.9671509812561
5579,12091W,Present,"(-37.810889212520195, 144.98334702578936)",-37.810889212520195,144.98334702578936
4359,C7152,Unoccupied,"(-37.807096714720245, 144.9538683555503)",-37.807096714720245,144.9538683555503
2491,C2914,Unoccupied,"(-37.81236140651383, 144.9619399429803)",-37.81236140651383,144.9619399429803
3868,C5632,Unoccupied,"(-37.806965699526, 144.95495538329502)",-37.806965699526,144.95495538329502
4016,C6070,Unoccupied,"(-37.805689637861846, 144.9521707552837)",-37.805689637861846,144.9521707552837
3622,7570N,Present,"(-37.8056518213384, 144.95475934922203)",-37.8056518213384,144.95475934922203
3865,C5626,Present,"(-37.80706400128357, 144.95493798489738)",-37.80706400128357,144.95493798489738
3864,C5624,Present,"(-37.80709106879101, 144.95493314683276)",-37.80709106879101,144.95493314683276
5413,11786E,Present,"(-37.811027950623796, 144.97557498790297)",-37.811027950623796,144.97557498790297
3549,7071S,Unoccupied,"(-37.80880510071484, 144.9541587211426)",-37.80880510071484,144.9541587211426
4347,C7048,Present,"(-37.8075398683832, 144.95829756035846)",-37.8075398683832,144.95829756035846
8988,7915W,Unoccupied,"(-37.82849924242765, 144.9710688158288)",-37.82849924242765,144.9710688158288
1096,C1100,Unoccupied,"(-37.8162014901671, 144.96125097354576)",-37.8162014901671,144.96125097354576
4341,C7036,Unoccupied,"(-37.80746735862042, 144.958545716777)",-37.80746735862042,144.958545716777
5677,12329S,Present,"(-37.80999697329351, 144.97912144605726)",-37.80999697329351,144.97912144605726
3871,C5638,Unoccupied,"(-37.80689127173339, 144.95496868594748)",-37.80689127173339,144.95496868594748
5496,11925W,Unoccupied,"(-37.815720598710584, 144.9825298060074)",-37.815720598710584,144.9825298060074
5698,12373S,Unoccupied,"(-37.810152184046956, 144.9805329527768)",-37.810152184046956,144.9805329527768
5718,12390N,Unoccupied,"(-37.810704626842465, 144.97619865867392)",-37.810704626842465,144.97619865867392
5617,12253S,Present,"(-37.80959686520444, 144.975272240521)",-37.80959686520444,144.975272240521
5503,11939W,Present,"(-37.815355587590616, 144.98259200191146)",-37.815355587590616,144.98259200191146
5726,12406N,Unoccupied,"(-37.81076240555533, 144.97673109516006)",-37.81076240555533,144.97673109516006
8969,7871W,Present,"(-37.82580044547807, 144.9709239077456)",-37.82580044547807,144.9709239077456
6036,13083S,Present,"(-37.82113479065242, 144.94301661517727)",-37.82113479065242,144.94301661517727
3872,C5640,Unoccupied,"(-37.806866924998914, 144.95497304181424)",-37.806866924998914,144.95497304181424
3828,C5524,Unoccupied,"(-37.80679216256973, 144.95413973020337)",-37.80679216256973,144.95413973020337
3861,C5618,Unoccupied,"(-37.807189189914745, 144.9549154453604)",-37.807189189914745,144.9549154453604
5736,12383S,Present,"(-37.810916660051134, 144.97644004460352)",-37.810916660051134,144.97644004460352
5914,12801S,Present,"(-37.802947493750466, 144.9668623088271)",-37.802947493750466,144.9668623088271
4252,C6836,Present,"(-37.80930933716368, 144.95565402708218)",-37.80930933716368,144.95565402708218
3875,C5646,Unoccupied,"(-37.80676840605765, 144.95499064476647)",-37.80676840605765,144.95499064476647
5737,12385S,Present,"(-37.81092530934786, 144.976518791447)",-37.81092530934786,144.976518791447
5802,12532N,Present,"(-37.81573200719531, 144.9802101818691)",-37.81573200719531,144.9802101818691
2690,10199W,Unoccupied,"(-37.80355520552128, 144.94943939362565)",-37.80355520552128,144.94943939362565
5713,12380N,Present,"(-37.81066931473525, 144.97587520912788)",-37.81066931473525,144.97587520912788
5663,12324N,Unoccupied,"(-37.80981172696171, 144.97876035030947)",-37.80981172696171,144.97876035030947
3543,7063S,Unoccupied,"(-37.8087307953435, 144.95441713063076)",-37.8087307953435,144.95441713063076
3375,6193W,Present,"(-37.8065656135546, 144.9511022369515)",-37.8065656135546,144.9511022369515
3948,C5864,Unoccupied,"(-37.8052387829283, 144.95375936377005)",-37.8052387829283,144.95375936377005
5417,11785W,Present,"(-37.81151861491936, 144.97538922770752)",-37.81151861491936,144.97538922770752
4207,C6710,Present,"(-37.80879640283257, 144.9582486285122)",-37.80879640283257,144.9582486285122
5475,11873W,Present,"(-37.81139630315364, 144.97794064967985)",-37.81139630315364,144.97794064967985
5407,11749W,Unoccupied,"(-37.81039757743352, 144.97535659791828)",-37.81039757743352,144.97535659791828
5744,12399S,Unoccupied,"(-37.81097939951793, 144.9770174279758)",-37.81097939951793,144.9770174279758
5767,12451S,Present,"(-37.811998362497285, 144.9761823289095)",-37.811998362497285,144.9761823289095
6247,13312N,Present,"(-37.822240565681255, 144.94676108046633)",-37.822240565681255,144.94676108046633
5783,12483S,Present,"(-37.8121409749146, 144.9774876674445)",-37.8121409749146,144.9774876674445
5734,12422N,Present,"(-37.81088356628949, 144.9778441864578)",-37.81088356628949,144.9778441864578
3096,5248E,Present,"(-37.80507850502187, 144.95733720169193)",-37.80507850502187,144.95733720169193
661,C188,Unoccupied,"(-37.80813848567339, 144.9715594236314)",-37.80813848567339,144.9715594236314
5730,12414N,Present,"(-37.81085653328952, 144.97759520657974)",-37.81085653328952,144.97759520657974
4310,C6956,Unoccupied,"(-37.809255658086165, 144.95607714143563)",-37.809255658086165,144.95607714143563
5733,12420N,Unoccupied,"(-37.810876946438654, 144.9777832199635)",-37.810876946438654,144.9777832199635
5470,11894E,Unoccupied,"(-37.810230427223885, 144.97837239923945)",-37.810230427223885,144.97837239923945
5777,12471S,Present,"(-37.812095858047925, 144.97707459631323)",-37.812095858047925,144.97707459631323
2341,2988N,Unoccupied,"(-37.81302879953813, 144.9593557913483)",-37.81302879953813,144.9593557913483
5420,11791W,Present,"(-37.8111814359484, 144.97544200658723)",-37.8111814359484,144.97544200658723
1032,1203W,Present,"(-37.81268610607768, 144.95951470462205)",-37.81268610607768,144.95951470462205
660,C184,Present,"(-37.80816240166074, 144.97157039480527)",-37.80816240166074,144.97157039480527
6433,13693W,Unoccupied,"(-37.82020569169822, 144.94601355990216)",-37.82020569169822,144.94601355990216
8344,631W,Present,"(-37.81653393890703, 144.96969394246375)",-37.81653393890703,144.96969394246375
5910,C9080,Present,"(-37.80294624149367, 144.96770108517356)",-37.80294624149367,144.96770108517356
5790,12508N,Present,"(-37.815233769579045, 144.97568419502824)",-37.815233769579045,144.97568419502824
5817,12562N,Present,"(-37.81584255022129, 144.98121721107145)",-37.81584255022129,144.98121721107145
2691,10200E,Present,"(-37.803528781966094, 144.94963406770725)",-37.803528781966094,144.94963406770725
4263,C6858,Unoccupied,"(-37.80947581306851, 144.95583196711485)",-37.80947581306851,144.95583196711485
5387,11740E,Present,"(-37.81034820909123, 144.97565092653258)",-37.81034820909123,144.97565092653258
5725,12404N,Present,"(-37.81075417518851, 144.9766552194074)",-37.81075417518851,144.9766552194074
8126,15152N,Present,"(-37.81666435391564, 144.9814410070728)",-37.81666435391564,144.9814410070728
2229,3912N,Unoccupied,"(-37.81203096431087, 144.95520652805575)",-37.81203096431087,144.95520652805575
5720,12394N,Unoccupied,"(-37.810718579554994, 144.97632719272056)",-37.810718579554994,144.97632719272056
5400,11766E,Unoccupied,"(-37.80992531283371, 144.9757208795518)",-37.80992531283371,144.9757208795518
5715,12384N,Present,"(-37.810683569555636, 144.97600564601393)",-37.810683569555636,144.97600564601393
5721,12396N,Present,"(-37.810725586187885, 144.97639176158225)",-37.810725586187885,144.97639176158225
5574,12081W,Unoccupied,"(-37.81114847526887, 144.98330407351483)",-37.81114847526887,144.98330407351483
5421,11793W,Unoccupied,"(-37.81112466099329, 144.97545089934948)",-37.81112466099329,144.97545089934948
5409,11753W,Present,"(-37.810290412819114, 144.97537457553082)",-37.810290412819114,144.97537457553082
3284,5850E,Unoccupied,"(-37.806470560294805, 144.95357314589475)",-37.806470560294805,144.95357314589475
6759,13101W,Present,"(-37.82094549175062, 144.94419402739385)",-37.82094549175062,144.94419402739385
5357,8895W,Present,"(-37.824542423653995, 144.96159306132756)",-37.824542423653995,144.96159306132756
5724,12402N,Present,"(-37.81074692454287, 144.97658841133554)",-37.81074692454287,144.97658841133554
3489,6571S,Unoccupied,"(-37.80833892225637, 144.96017447619454)",-37.80833892225637,144.96017447619454
2200,3874N,Present,"(-37.811443269781755, 144.95725989958146)",-37.811443269781755,144.95725989958146
887,812E,Present,"(-37.81129716567956, 144.967533265108)",-37.81129716567956,144.967533265108
5414,11788E,Present,"(-37.8109708089936, 144.97558487670682)",-37.8109708089936,144.97558487670682
5758,12433S,Present,"(-37.811912068922375, 144.97539496289204)",-37.811912068922375,144.97539496289204
1112,C1140,Present,"(-37.81430566607628, 144.9603801373558)",-37.81430566607628,144.9603801373558
5491,12042E,Unoccupied,"(-37.812541185439564, 144.98330593647106)",-37.812541185439564,144.98330593647106
2238,3926N,Unoccupied,"(-37.812158215755076, 144.95475730314467)",-37.812158215755076,144.95475730314467
659,C180,Unoccupied,"(-37.80818624357095, 144.97158122019766)",-37.80818624357095,144.97158122019766
2682,10191W,Unoccupied,"(-37.80377542661587, 144.94940056369148)",-37.80377542661587,144.94940056369148
5683,12343S,Unoccupied,"(-37.810041338304615, 144.97952479602912)",-37.810041338304615,144.97952479602912
4118,C6396,Present,"(-37.8037734258926, 144.95100108193583)",-37.8037734258926,144.95100108193583
5815,12558N,Present,"(-37.81582780600902, 144.98108294069868)",-37.81582780600902,144.98108294069868
5405,11745W,Present,"(-37.81050471249243, 144.97533844521365)",-37.81050471249243,144.97533844521365
5664,12326N,Unoccupied,"(-37.809819092038914, 144.97882786858963)",-37.809819092038914,144.97882786858963
5425,11802E,Present,"(-37.81409731884076, 144.97772681545538)",-37.81409731884076,144.97772681545538
5690,12357S,Unoccupied,"(-37.8100944160155, 144.98001137424978)",-37.8100944160155,144.98001137424978
5481,11885W,Unoccupied,"(-37.810711795827416, 144.9780546995853)",-37.810711795827416,144.9780546995853
5739,12389S,Present,"(-37.810942190446674, 144.97667296007597)",-37.810942190446674,144.97667296007597
3761,C4834,Present,"(-37.81054581368727, 144.9586676329323)",-37.81054581368727,144.9586676329323
5719,12392N,Present,"(-37.81071163256664, 144.97626320429475)",-37.81071163256664,144.97626320429475
2659,10166E,Present,"(-37.80447057318887, 144.94946883084802)",-37.80447057318887,144.94946883084802
6266,13335W,Present,"(-37.81908854023449, 144.94840846874524)",-37.81908854023449,144.94840846874524
6112,C13544,Present,"(-37.81932658153467, 144.94556048396956)",-37.81932658153467,144.94556048396956
705,448E,Present,"(-37.81174571141888, 144.97053739153296)",-37.81174571141888,144.97053739153296
3891,C5688,Unoccupied,"(-37.8062945984034, 144.95507532753643)",-37.8062945984034,144.95507532753643
5428,11808E,Present,"(-37.81394193392566, 144.97775285237924)",-37.81394193392566,144.97775285237924
5785,12487S,Unoccupied,"(-37.81215577393052, 144.9776229495011)",-37.81215577393052,144.9776229495011
5166,C2676,Present,"(-37.80972376398436, 144.97099638341928)",-37.80972376398436,144.97099638341928
5573,12079W,Unoccupied,"(-37.81119986740754, 144.983295548785)",-37.81119986740754,144.983295548785
5773,12463S,Present,"(-37.81204342877746, 144.97659599901044)",-37.81204342877746,144.97659599901044
5841,12569S,Unoccupied,"(-37.81605995958615, 144.9814878087895)",-37.81605995958615,144.9814878087895
4300,C6936,Unoccupied,"(-37.80935620860668, 144.95605863228343)",-37.80935620860668,144.95605863228343
6174,13238N,Unoccupied,"(-37.81947402569617, 144.94473806526696)",-37.81947402569617,144.94473806526696
2688,10197W,Present,"(-37.803609634862845, 144.94942976511823)",-37.803609634862845,144.94942976511823
6305,13367W,Unoccupied,"(-37.819569347421655, 144.94969301151178)",-37.819569347421655,144.94969301151178
5528,11989W,Present,"(-37.81406523305979, 144.98281190574397)",-37.81406523305979,144.98281190574397
4009,C6056,Present,"(-37.805957885073894, 144.952122521354)",-37.805957885073894,144.952122521354
5740,12391S,Present,"(-37.81095012779441, 144.97674608464774)",-37.81095012779441,144.97674608464774
5843,12573S,Unoccupied,"(-37.81607452602595, 144.98161910012794)",-37.81607452602595,144.98161910012794
5816,12560N,Present,"(-37.8158352382923, 144.98115007164583)",-37.8158352382923,144.98115007164583
5418,11787W,Unoccupied,"(-37.81129498543278, 144.97542422097922)",-37.81129498543278,144.97542422097922
6123,C13596,Unoccupied,"(-37.81953717751574, 144.944832602833)",-37.81953717751574,144.944832602833
6152,C13712,Present,"(-37.820047293312655, 144.94306604406387)",-37.820047293312655,144.94306604406387
5672,12342N,Unoccupied,"(-37.80989946078016, 144.97957214282832)",-37.80989946078016,144.97957214282832
5371,11716E,Present,"(-37.81013912649335, 144.9729526213174)",-37.81013912649335,144.9729526213174
4758,8810E,Present,"(-37.82282589984528, 144.96671995665338)",-37.82282589984528,144.96671995665338
2660,10167W,Present,"(-37.80440418442524, 144.9492897972084)",-37.80440418442524,144.9492897972084
5714,12382N,Present,"(-37.81067634376477, 144.975939394499)",-37.81067634376477,144.975939394499
2689,10198E,Present,"(-37.80357973082905, 144.94962510604972)",-37.80357973082905,144.94962510604972
6276,13430E,Present,"(-37.8187362013819, 144.9486078902574)",-37.8187362013819,144.9486078902574
1768,2397S,Unoccupied,"(-37.81489782721997, 144.96122156923843)",-37.81489782721997,144.96122156923843
2666,10174E,Present,"(-37.804214385640634, 144.94951325623254)",-37.804214385640634,144.94951325623254
4007,C6052,Unoccupied,"(-37.80600383270243, 144.952114287094)",-37.80600383270243,144.952114287094
4021,C6080,Present,"(-37.80509624256923, 144.95227258318192)",-37.80509624256923,144.95227258318192
5895,C9020,Unoccupied,"(-37.80287247647958, 144.9670300382711)",-37.80287247647958,144.9670300382711
8315,12060E,Present,"(-37.809681974023, 144.9837853035162)",-37.809681974023,144.9837853035162
3726,7741S,Present,"(-37.80323523134001, 144.9504105756235)",-37.80323523134001,144.9504105756235
7055,4684Ea,Present,"(-37.80504558257059, 144.95920805769492)",-37.80504558257059,144.95920805769492
5557,12047W,Unoccupied,"(-37.812414037254804, 144.98309250222638)",-37.812414037254804,144.98309250222638
5561,12055W,Unoccupied,"(-37.81220512120515, 144.983127651862)",-37.81220512120515,144.983127651862
6758,13099W,Unoccupied,"(-37.821005322182685, 144.94422256740768)",-37.821005322182685,144.94422256740768
5712,12366N,Unoccupied,"(-37.81028296754023, 144.9830374534246)",-37.81028296754023,144.9830374534246
4490,3666N,Present,"(-37.80847090723421, 144.9674103208479)",-37.80847090723421,144.9674103208479
5692,12361S,Unoccupied,"(-37.810108799940096, 144.98014148137943)",-37.810108799940096,144.98014148137943
5686,12349S,Unoccupied,"(-37.81006324738043, 144.97972588003051)",-37.81006324738043,144.97972588003051
8132,15164N,Present,"(-37.81662061812569, 144.9810291932933)",-37.81662061812569,144.9810291932933
5709,12360N,Unoccupied,"(-37.81023444177016, 144.98259797710762)",-37.81023444177016,144.98259797710762
3397,6237W,Present,"(-37.80589520730427, 144.95079721963123)",-37.80589520730427,144.95079721963123
5315,7817W,Unoccupied,"(-37.8293436719966, 144.97103506581627)",-37.8293436719966,144.97103506581627
5236,11526N,Unoccupied,"(-37.81194395036159, 144.95130760794655)",-37.81194395036159,144.95130760794655
6836,14032E,Present,"(-37.79684635652949, 144.9581271025209)",-37.79684635652949,144.9581271025209
5851,C9106,Unoccupied,"(-37.7983913980568, 144.96464837250426)",-37.7983913980568,144.96464837250426
6841,14042E,Present,"(-37.79661992958111, 144.95815507341632)",-37.79661992958111,144.95815507341632
2684,10193W,Unoccupied,"(-37.803720972479354, 144.94941015473876)",-37.803720972479354,144.94941015473876
3702,7667S,Present,"(-37.80406749384197, 144.95788992690052)",-37.80406749384197,144.95788992690052
4385,C7204,Unoccupied,"(-37.80763082398215, 144.952772566335)",-37.80763082398215,144.952772566335
5749,12436N,Present,"(-37.81182447430852, 144.97563353553048)",-37.81182447430852,144.97563353553048
5781,12479S,Present,"(-37.812126297815965, 144.97735350944217)",-37.812126297815965,144.97735350944217
5226,11506N,Present,"(-37.81159624832596, 144.9525367688051)",-37.81159624832596,144.9525367688051
3827,C5510,Unoccupied,"(-37.80706882866416, 144.9542646715394)",-37.80706882866416,144.9542646715394
983,910E,Present,"(-37.816862701910495, 144.96446077170123)",-37.816862701910495,144.96446077170123
5695,12367S,Unoccupied,"(-37.81013046672039, 144.98033722443773)",-37.81013046672039,144.98033722443773
