bay_id,st_marker_id,status,location,lat,lon
6133,C13636,Unoccupied,"(-37.81969020326326, 144.94430138688216)",-37.81969020326326,144.94430138688216
5923,12810N,Unoccupied,"(-37.802824437407324, 144.9674792091353)",-37.802824437407324,144.9674792091353
6205,13323W,Present,"(-37.819899048842714, 144.94697696181808)",-37.819899048842714,144.94697696181808
6282,13442E,Present,"(-37.81911010648656, 144.94862249415647)",-37.81911010648656,144.94862249415647
6009,13017S,Unoccupied,"(-37.819984138312684, 144.9512977110238)",-37.819984138312684,144.9512977110238
3694,7656N,Present,"(-37.80497846789832, 144.956914516136)",-37.80497846789832,144.956914516136
1497,1851S,Unoccupied,"(-37.81885513602744, 144.95915096817117)",-37.81885513602744,144.95915096817117
5894,C9016,Present,"(-37.80286903189891, 144.96699877834774)",-37.80286903189891,144.96699877834774
2470,C2828,Unoccupied,"(-37.810495276039944, 144.9683502493693)",-37.810495276039944,144.9683502493693
6393,13642E,Unoccupied,"(-37.820100077857674, 144.94445119121684)",-37.820100077857674,144.94445119121684
2728,4373W,Present,"(-37.80967442993663, 144.9609548476264)",-37.80967442993663,144.9609548476264
3103,5259W,Present,"(-37.80482892995789, 144.95725410049556)",-37.80482892995789,144.95725410049556
8975,7883W,Unoccupied,"(-37.82546659947157, 144.9708114635522)",-37.82546659947157,144.9708114635522
2229,3912N,Unoccupied,"(-37.81203096431087, 144.95520652805575)",-37.81203096431087,144.95520652805575
3900,C5712,Unoccupied,"(-37.80542595203332, 144.95522627588673)",-37.80542595203332,144.95522627588673
6359,13520E,Unoccupied,"(-37.821617497897904, 144.95048036297314)",-37.821617497897904,144.95048036297314
3097,5250E,Unoccupied,"(-37.80505623381279, 144.95734164183574)",-37.80505623381279,144.95734164183574
4033,C6104,Unoccupied,"(-37.8047576722129, 144.95233274739087)",-37.8047576722129,144.95233274739087
1115,C1146,Unoccupied,"(-37.814213767348214, 144.96033799768242)",-37.814213767348214,144.96033799768242
3631,7580N,Unoccupied,"(-37.80560674439511, 144.95435776275738)",-37.80560674439511,144.95435776275738
2143,3755S,Unoccupied,"(-37.81000439340747, 144.96267018989073)",-37.81000439340747,144.96267018989073
2368,3105S,Unoccupied,"(-37.81365938798581, 144.95785706217947)",-37.81365938798581,144.95785706217947
1294,4486E,Present,"(-37.81267387438292, 144.95414032864602)",-37.81267387438292,144.95414032864602
2472,C2834,Unoccupied,"(-37.810511723148295, 144.96829361850462)",-37.810511723148295,144.96829361850462
2144,3757S,Unoccupied,"(-37.81002308061275, 144.96260625367785)",-37.81002308061275,144.96260625367785
985,914E,Present,"(-37.81675308778094, 144.96441038238697)",-37.81675308778094,144.96441038238697
3907,C5728,Present,"(-37.805177193776835, 144.95527099167967)",-37.805177193776835,144.95527099167967
1892,987W,Unoccupied,"(-37.81831341043588, 144.96209694223612)",-37.81831341043588,144.96209694223612
1104,C1124,Unoccupied,"(-37.81454637238771, 144.96049093434277)",-37.81454637238771,144.96049093434277
2328,2899S,Unoccupied,"(-37.81122660037914, 144.9661858851592)",-37.81122660037914,144.9661858851592
6395,13643W,Unoccupied,"(-37.820609526208955, 144.9454694646659)",-37.820609526208955,144.9454694646659
9004,C7830,Unoccupied,"(-37.82537047463681, 144.9709483601462)",-37.82537047463681,144.9709483601462
2236,3922N,Unoccupied,"(-37.81212183566778, 144.95488565311987)",-37.81212183566778,144.95488565311987
5911,C9048,Present,"(-37.80291135212424, 144.96738370054402)",-37.80291135212424,144.96738370054402
4002,C6040,Unoccupied,"(-37.806146545613586, 144.95208866844425)",-37.806146545613586,144.95208866844425
2364,3097S,Unoccupied,"(-37.813570912806014, 144.9581638153537)",-37.813570912806014,144.9581638153537
3903,C5718,Unoccupied,"(-37.805359057027225, 144.95523830079958)",-37.805359057027225,144.95523830079958
5855,C9122,Unoccupied,"(-37.79840475600588, 144.96477329313018)",-37.79840475600588,144.96477329313018
6378,13627W,Unoccupied,"(-37.81944096814101, 144.94441782223646)",-37.81944096814101,144.94441782223646
3559,7085S,Unoccupied,"(-37.80894274538265, 144.9536800040944)",-37.80894274538265,144.9536800040944
4288,C6912,Unoccupied,"(-37.80918214379872, 144.95582412203683)",-37.80918214379872,144.95582412203683
5922,12809S,Present,"(-37.80297901819951, 144.96714913656768)",-37.80297901819951,144.96714913656768
1503,1861S,Unoccupied,"(-37.819291587190236, 144.95764692833347)",-37.819291587190236,144.95764692833347
6746,6623S,Present,"(-37.80850096072153, 144.9596111200309)",-37.80850096072153,144.9596111200309
3492,6576N,Unoccupied,"(-37.80822296307644, 144.95988661053423)",-37.80822296307644,144.95988661053423
1499,1855S,Unoccupied,"(-37.8188935432935, 144.95901867240218)",-37.8188935432935,144.95901867240218
3820,C5494,Unoccupied,"(-37.80723525042285, 144.9543402966289)",-37.80723525042285,144.9543402966289
8974,7881W,Present,"(-37.825522114506, 144.9708312093819)",-37.825522114506,144.9708312093819
8986,7911W,Unoccupied,"(-37.82404106735321, 144.97017405148785)",-37.82404106735321,144.97017405148785
3262,5816E,Unoccupied,"(-37.80694424322287, 144.95348980330635)",-37.80694424322287,144.95348980330635
9001,C7818,Unoccupied,"(-37.825534786362326, 144.97100441917507)",-37.825534786362326,144.97100441917507
1532,1896N,Unoccupied,"(-37.81375871902004, 144.97217176465608)",-37.81375871902004,144.97217176465608
3909,C5732,Unoccupied,"(-37.805128137732524, 144.9552798098799)",-37.805128137732524,144.9552798098799
4371,C7176,Unoccupied,"(-37.80742646322691, 144.95319331349833)",-37.80742646322691,144.95319331349833
6130,C13624,Unoccupied,"(-37.81966489596433, 144.9443883009758)",-37.81966489596433,144.9443883009758
3922,C5760,Present,"(-37.804648423233246, 144.95536603987242)",-37.804648423233246,144.95536603987242
6034,13079S,Present,"(-37.82125258940435, 144.9435102512326)",-37.82125258940435,144.9435102512326
4035,C6108,Unoccupied,"(-37.80470965294022, 144.95234137002473)",-37.80470965294022,144.95234137002473
1019,1112E,Unoccupied,"(-37.81537450838522, 144.9609981458234)",-37.81537450838522,144.9609981458234
4005,C6048,Unoccupied,"(-37.80605009204831, 144.95210596139026)",-37.80605009204831,144.95210596139026
3494,6584N,Present,"(-37.80825984138091, 144.9597589397056)",-37.80825984138091,144.9597589397056
5858,C9134,Present,"(-37.79841449251995, 144.96486454356466)",-37.79841449251995,144.96486454356466
874,770E,Unoccupied,"(-37.81246042749984, 144.96806467179186)",-37.81246042749984,144.96806467179186
6412,13660E,Unoccupied,"(-37.81985837701672, 144.94536883725118)",-37.81985837701672,144.94536883725118
4057,C6152,Present,"(-37.80404064515151, 144.95245978327569)",-37.80404064515151,144.95245978327569
9003,C7826,Unoccupied,"(-37.82542492856548, 144.97096835037712)",-37.82542492856548,144.97096835037712
8997,C7802,Unoccupied,"(-37.82575486527303, 144.9710755191141)",-37.82575486527303,144.9710755191141
8973,7879W,Present,"(-37.82557774456435, 144.9708503748579)",-37.82557774456435,144.9708503748579
1901,2263W,Unoccupied,"(-37.816510247887585, 144.95725315964157)",-37.816510247887585,144.95725315964157
5089,9887S,Present,"(-37.82555406424633, 144.96898712837856)",-37.82555406424633,144.96898712837856
6745,6621S,Present,"(-37.808482050941095, 144.95967700708283)",-37.808482050941095,144.95967700708283
3816,C5478,Present,"(-37.8073298126271, 144.95438333468036)",-37.8073298126271,144.95438333468036
3905,C5724,Unoccupied,"(-37.80522625027015, 144.95526217349115)",-37.80522625027015,144.95526217349115
1899,2259W,Unoccupied,"(-37.81661084383534, 144.95729874578421)",-37.81661084383534,144.95729874578421
8999,C7810,Unoccupied,"(-37.82564473878949, 144.97104026378582)",-37.82564473878949,144.97104026378582
8766,8224E,Unoccupied,"(-37.82943524622864, 144.9669679441877)",-37.82943524622864,144.9669679441877
6123,C13596,Unoccupied,"(-37.81953717751574, 144.944832602833)",-37.81953717751574,144.944832602833
6259,13422E,Present,"(-37.819869415259575, 144.94805364400952)",-37.819869415259575,144.94805364400952
5253,11531S,Present,"(-37.811967757887714, 144.95163890435862)",-37.811967757887714,144.95163890435862
4491,3668N,Present,"(-37.80848915220278, 144.9673479925094)",-37.80848915220278,144.9673479925094
6131,C13628,Unoccupied,"(-37.819673337996456, 144.94435930939085)",-37.819673337996456,144.94435930939085
8985,7909W,Unoccupied,"(-37.82410747204598, 144.97020475094172)",-37.82410747204598,144.97020475094172
9002,C7822,Unoccupied,"(-37.825479771875365, 144.97098674688323)",-37.825479771875365,144.97098674688323
6748,6627S,Unoccupied,"(-37.8085392892571, 144.95947791717688)",-37.8085392892571,144.95947791717688
6091,13249S,Present,"(-37.820097325046675, 144.94321334867416)",-37.820097325046675,144.94321334867416
6048,13018N,Unoccupied,"(-37.8210556374137, 144.94697668939432)",-37.8210556374137,144.94697668939432
3688,7648N,Present,"(-37.80499702751212, 144.9570799244915)",-37.80499702751212,144.9570799244915
3264,5820E,Unoccupied,"(-37.806897853481196, 144.953498051854)",-37.806897853481196,144.953498051854
4330,C6998,Unoccupied,"(-37.80922968677529, 144.95622308132204)",-37.80922968677529,144.95622308132204
4384,C7202,Unoccupied,"(-37.807619066478324, 144.95279678011752)",-37.807619066478324,144.95279678011752
1121,C1158,Present,"(-37.813753492532044, 144.96012728108502)",-37.813753492532044,144.96012728108502
4997,9429S,Unoccupied,"(-37.830149272095724, 144.96629970781942)",-37.830149272095724,144.96629970781942
8984,7907W,Present,"(-37.824304359625735, 144.97029576158002)",-37.824304359625735,144.97029576158002
2468,C2820,Present,"(-37.8104785492954, 144.9684078357608)",-37.8104785492954,144.9684078357608
6303,13363W,Unoccupied,"(-37.819170503440816, 144.94937846771063)",-37.819170503440816,144.94937846771063
3195,5435W,Present,"(-37.80812111907606, 144.95462556128655)",-37.80812111907606,144.95462556128655
6352,13281S,Present,"(-37.821330346300705, 144.95063395462972)",-37.821330346300705,144.95063395462972
8979,7891W,Unoccupied,"(-37.825247665661855, 144.9707237360832)",-37.825247665661855,144.9707237360832
6371,13600E,Unoccupied,"(-37.82047869686021, 144.9440771269126)",-37.82047869686021,144.9440771269126
3899,C5710,Unoccupied,"(-37.805448250518246, 144.95522226760184)",-37.805448250518246,144.95522226760184
2353,3052N,Unoccupied,"(-37.813190421481636, 144.95880038177285)",-37.813190421481636,144.95880038177285
1286,4478E,Unoccupied,"(-37.81288172787934, 144.95423720108107)",-37.81288172787934,144.95423720108107
1024,1175W,Unoccupied,"(-37.813567450483426, 144.95991378250756)",-37.813567450483426,144.95991378250756
3817,C5482,Unoccupied,"(-37.80730646410212, 144.9543725122746)",-37.80730646410212,144.9543725122746
6376,13610E,Unoccupied,"(-37.8202094306872, 144.94395853451636)",-37.8202094306872,144.94395853451636
3730,7784N,Unoccupied,"(-37.802431124332074, 144.94482481471812)",-37.802431124332074,144.94482481471812
6126,C13608,Present,"(-37.81956463076618, 144.94473774155034)",-37.81956463076618,144.94473774155034
9006,C7838,Unoccupied,"(-37.82526620655438, 144.97090722158168)",-37.82526620655438,144.97090722158168
8971,7875W,Unoccupied,"(-37.82568924384239, 144.97088752803077)",-37.82568924384239,144.97088752803077
5274,4509W,Unoccupied,"(-37.811660440590664, 144.953424408537)",-37.811660440590664,144.953424408537
4327,C6992,Unoccupied,"(-37.80925569590514, 144.9562800890904)",-37.80925569590514,144.9562800890904
3686,7646N,Unoccupied,"(-37.80500159217506, 144.95712214565845)",-37.80500159217506,144.95712214565845
6046,13012N,Unoccupied,"(-37.819845883815226, 144.95116002531296)",-37.819845883815226,144.95116002531296
1528,1892N,Unoccupied,"(-37.81372065885267, 144.97230264023773)",-37.81372065885267,144.97230264023773
7064,4704Ea,Unoccupied,"(-37.804516364541406, 144.9589644045107)",-37.804516364541406,144.9589644045107
3695,7658N,Present,"(-37.80497390599611, 144.95688199913383)",-37.80497390599611,144.95688199913383
6386,13635W,Unoccupied,"(-37.820124040233495, 144.94436089985248)",-37.820124040233495,144.94436089985248
4400,C7234,Unoccupied,"(-37.807887745194996, 144.95224343121595)",-37.807887745194996,144.95224343121595
4679,8502E,Unoccupied,"(-37.824569634670425, 144.9671180764057)",-37.824569634670425,144.9671180764057
3514,6669S,Unoccupied,"(-37.808883022891514, 144.95828361591987)",-37.808883022891514,144.95828361591987
2687,10196E,Present,"(-37.80363260222154, 144.94961580163655)",-37.80363260222154,144.94961580163655
6050,13022N,Unoccupied,"(-37.82109206653671, 144.94685004086736)",-37.82109206653671,144.94685004086736
3947,C5862,Unoccupied,"(-37.80526213247293, 144.95375521844215)",-37.80526213247293,144.95375521844215
4110,C6372,Present,"(-37.804101990803616, 144.95094279543164)",-37.804101990803616,144.95094279543164
8832,8536E,Unoccupied,"(-37.82270347369579, 144.9676461710951)",-37.82270347369579,144.9676461710951
3046,5149W,Present,"(-37.80280546182864, 144.95685528863962)",-37.80280546182864,144.95685528863962
4189,C6648,Present,"(-37.808550235751255, 144.9590979924953)",-37.808550235751255,144.9590979924953
6742,6581S,Unoccupied,"(-37.80841314412618, 144.9599170672416)",-37.80841314412618,144.9599170672416
2663,10170E,Unoccupied,"(-37.80435822131767, 144.9494885385869)",-37.80435822131767,144.9494885385869
3812,C5462,Present,"(-37.807424364820506, 144.9544261999638)",-37.807424364820506,144.9544261999638
5354,8889W,Present,"(-37.824869818255166, 144.9612076794827)",-37.824869818255166,144.9612076794827
4190,C6650,Present,"(-37.808558897064486, 144.95906811837696)",-37.808558897064486,144.95906811837696
4584,8311W,Present,"(-37.8252867220072, 144.9681009491976)",-37.8252867220072,144.9681009491976
6103,C13508,Present,"(-37.81923720387667, 144.94587058764475)",-37.81923720387667,144.94587058764475
4397,C7228,Unoccupied,"(-37.80783289251717, 144.95235641598873)",-37.80783289251717,144.95235641598873
4043,C6124,Unoccupied,"(-37.80451697889771, 144.95237596698098)",-37.80451697889771,144.95237596698098
2251,3944N,Unoccupied,"(-37.812321764801254, 144.95417995459024)",-37.812321764801254,144.95417995459024
2345,3008N,Unoccupied,"(-37.813108958292716, 144.95908028460954)",-37.813108958292716,144.95908028460954
5353,8887W,Present,"(-37.824908323670655, 144.96116233018282)",-37.824908323670655,144.96116233018282
944,C782,Present,"(-37.81164582074462, 144.96756685664866)",-37.81164582074462,144.96756685664866
4041,C6120,Unoccupied,"(-37.8045629730273, 144.95236769001846)",-37.8045629730273,144.95236769001846
888,816E,Present,"(-37.811246410797146, 144.9675098136646)",-37.811246410797146,144.9675098136646
5172,11605S,Present,"(-37.81084194077856, 144.95149999753815)",-37.81084194077856,144.95149999753815
6428,13683W,Present,"(-37.820511592333354, 144.94609479416215)",-37.820511592333354,144.94609479416215
3035,5136E,Present,"(-37.803019804394694, 144.95708108619985)",-37.803019804394694,144.95708108619985
1138,C1208,Present,"(-37.81255668246071, 144.95958114405022)",-37.81255668246071,144.95958114405022
6067,13056N,Unoccupied,"(-37.82093735785049, 144.9429349687436)",-37.82093735785049,144.9429349687436
3813,C5466,Present,"(-37.8074008905007, 144.95441548939652)",-37.8074008905007,144.95441548939652
4760,8814E,Unoccupied,"(-37.82276778092039, 144.96684927159748)",-37.82276778092039,144.96684927159748
5884,12901S,Unoccupied,"(-37.79851767140652, 144.96497972045887)",-37.79851767140652,144.96497972045887
6387,13637W,Unoccupied,"(-37.82006792589053, 144.9443343571001)",-37.82006792589053,144.9443343571001
3821,C5498,Unoccupied,"(-37.807211723869486, 144.9543295690596)",-37.807211723869486,144.9543295690596
8844,8789W,Present,"(-37.822799212839655, 144.96656757196365)",-37.822799212839655,144.96656757196365
6047,13014N,Unoccupied,"(-37.81986281600943, 144.95110125181054)",-37.81986281600943,144.95110125181054
3267,5824E,Unoccupied,"(-37.80678413595104, 144.95351785207032)",-37.80678413595104,144.95351785207032
3277,5836E,Unoccupied,"(-37.80664488599042, 144.9535424004917)",-37.80664488599042,144.9535424004917
5224,11502N,Present,"(-37.81154338985314, 144.9527237436592)",-37.81154338985314,144.9527237436592
4019,C6076,Unoccupied,"(-37.80514297321365, 144.95226428308345)",-37.80514297321365,144.95226428308345
2360,3091S,Unoccupied,"(-37.813515362812964, 144.95835586435413)",-37.813515362812964,144.95835586435413
6006,13011S,Unoccupied,"(-37.81992866326719, 144.95148933320314)",-37.81992866326719,144.95148933320314
4001,C6038,Present,"(-37.806169736607444, 144.95208450500195)",-37.806169736607444,144.95208450500195
2098,3609S,Present,"(-37.807815236979735, 144.97014888152114)",-37.807815236979735,144.97014888152114
5052,9829S,Unoccupied,"(-37.825207731132366, 144.97017440776162)",-37.825207731132366,144.97017440776162
3108,5265W,Unoccupied,"(-37.80466324720804, 144.95728578206518)",-37.80466324720804,144.95728578206518
2652,10153W,Unoccupied,"(-37.80481793310244, 144.94921772651412)",-37.80481793310244,144.94921772651412
3192,5417W,Present,"(-37.80828103109838, 144.95469843560392)",-37.80828103109838,144.95469843560392
6166,13222N,Present,"(-37.8187644250353, 144.94716678567013)",-37.8187644250353,144.94716678567013
3253,5806E,Present,"(-37.80706021886858, 144.9534691810597)",-37.80706021886858,144.9534691810597
6421,13668E,Unoccupied,"(-37.82103994258789, 144.94543155458342)",-37.82103994258789,144.94543155458342
4315,C6966,Unoccupied,"(-37.80939200298975, 144.9561920623273)",-37.80939200298975,144.9561920623273
3500,6614N,Unoccupied,"(-37.808335785802356, 144.9594960648111)",-37.808335785802356,144.9594960648111
3388,6219W,Present,"(-37.806156626494236, 144.95091629830176)",-37.806156626494236,144.95091629830176
3906,C5726,Unoccupied,"(-37.80520172201874, 144.95526658230324)",-37.80520172201874,144.95526658230324
9063,985W,Present,"(-37.81836934705734, 144.96212279570167)",-37.81836934705734,144.96212279570167
2346,3012N,Unoccupied,"(-37.813128254788765, 144.95901420781652)",-37.813128254788765,144.95901420781652
5869,C9178,Present,"(-37.798462060913884, 144.96530212179977)",-37.798462060913884,144.96530212179977
6066,13054N,Present,"(-37.82095614688842, 144.94301339738053)",-37.82095614688842,144.94301339738053
6306,13369W,Unoccupied,"(-37.81961403369341, 144.94972824253819)",-37.81961403369341,144.94972824253819
3872,C5640,Unoccupied,"(-37.806866924998914, 144.95497304181424)",-37.806866924998914,144.95497304181424
5162,C1113,Present,"(-37.81552891440721, 144.9609415356895)",-37.81552891440721,144.9609415356895
1052,975W,Unoccupied,"(-37.818654156115066, 144.9622532484584)",-37.818654156115066,144.9622532484584
4399,C7232,Unoccupied,"(-37.807859872182426, 144.95230085128213)",-37.807859872182426,144.95230085128213
3416,6265S,Unoccupied,"(-37.80775320631275, 144.96615764256336)",-37.80775320631275,144.96615764256336
4192,C6654,Present,"(-37.80857614184414, 144.95900866681018)",-37.80857614184414,144.95900866681018
6030,13071S,Present,"(-37.821322287092045, 144.9438011890341)",-37.821322287092045,144.9438011890341
3111,5268E,Present,"(-37.80477356402564, 144.95739668495838)",-37.80477356402564,144.95739668495838
8762,8232E,Unoccupied,"(-37.82922499429415, 144.96703159629502)",-37.82922499429415,144.96703159629502
6351,13279S,Present,"(-37.82137240236109, 144.95054926796084)",-37.82137240236109,144.95054926796084
3026,5121W,Unoccupied,"(-37.80341088444709, 144.95713839031447)",-37.80341088444709,144.95713839031447
6426,13679W,Unoccupied,"(-37.820916056624974, 144.94620061528406)",-37.820916056624974,144.94620061528406
3509,6663S,Present,"(-37.80881969006806, 144.95850779415798)",-37.80881969006806,144.95850779415798
3197,5444E,Present,"(-37.807953687580905, 144.95479673649325)",-37.807953687580905,144.95479673649325
3475,6538N,Unoccupied,"(-37.807802590485366, 144.96133093254252)",-37.807802590485366,144.96133093254252
6280,13438E,Unoccupied,"(-37.819002040631204, 144.94861828644474)",-37.819002040631204,144.94861828644474
2131,3707S,Present,"(-37.80916993592463, 144.96551450156215)",-37.80916993592463,144.96551450156215
2312,2851S,Present,"(-37.81071345213895, 144.9679577708581)",-37.81071345213895,144.9679577708581
3104,5260E,Present,"(-37.804882487640945, 144.95737581939215)",-37.804882487640945,144.95737581939215
3563,7089S,Unoccupied,"(-37.80898189187612, 144.95354385138776)",-37.80898189187612,144.95354385138776
3690,7650N,Present,"(-37.80499242599822, 144.95703922690257)",-37.80499242599822,144.95703922690257
4295,C6926,Unoccupied,"(-37.80939289853838, 144.9559884246491)",-37.80939289853838,144.9559884246491
5035,9511S,Unoccupied,"(-37.82845408997369, 144.96637871858866)",-37.82845408997369,144.96637871858866
3093,5242E,Unoccupied,"(-37.805145329207434, 144.95732416896055)",-37.805145329207434,144.95732416896055
3696,7660N,Present,"(-37.80495487459986, 144.95670063806824)",-37.80495487459986,144.95670063806824
5877,12902N,Present,"(-37.798313847511565, 144.96478913518115)",-37.798313847511565,144.96478913518115
3095,5246E,Present,"(-37.80510084909001, 144.9573328769556)",-37.80510084909001,144.9573328769556
4309,C6954,Unoccupied,"(-37.80925037904049, 144.95601475961075)",-37.80925037904049,144.95601475961075
2514,C2962,Present,"(-37.8127954505204, 144.96054161976144)",-37.8127954505204,144.96054161976144
6286,13450E,Present,"(-37.81932623216136, 144.94863069455369)",-37.81932623216136,144.94863069455369
4061,C6160,Unoccupied,"(-37.8039328081435, 144.95247910959128)",-37.8039328081435,144.95247910959128
4344,C7042,Unoccupied,"(-37.80749831220392, 144.95843967672175)",-37.80749831220392,144.95843967672175
6432,13691W,Unoccupied,"(-37.820267020796216, 144.94602948586711)",-37.820267020796216,144.94602948586711
6059,13040N,Unoccupied,"(-37.821126302747224, 144.94372360484854)",-37.821126302747224,144.94372360484854
1106,C1128,Unoccupied,"(-37.81447198507954, 144.96045681691243)",-37.81447198507954,144.96045681691243
1544,1916N,Present,"(-37.81454685704701, 144.96949993064857)",-37.81454685704701,144.96949993064857
1530,1894N,Unoccupied,"(-37.8137400430766, 144.97223590212357)",-37.8137400430766,144.97223590212357
6408,13652E,Present,"(-37.82037534804658, 144.945502974739)",-37.82037534804658,144.945502974739
3551,7075S,Unoccupied,"(-37.80884456862403, 144.95402145604163)",-37.80884456862403,144.95402145604163
6127,C13612,Unoccupied,"(-37.81957378086392, 144.9447062113916)",-37.81957378086392,144.9447062113916
4758,8810E,Unoccupied,"(-37.82282589984528, 144.96671995665338)",-37.82282589984528,144.96671995665338
1161,C1266,Unoccupied,"(-37.81167740384007, 144.95918176525274)",-37.81167740384007,144.95918176525274
2751,4588E,Unoccupied,"(-37.807509083041744, 144.9659015100363)",-37.807509083041744,144.9659015100363
5305,9531S,Unoccupied,"(-37.828253766711974, 144.96534903941188)",-37.828253766711974,144.96534903941188
1162,C1270,Unoccupied,"(-37.81162744503793, 144.9591589722512)",-37.81162744503793,144.9591589722512
4366,C7166,Unoccupied,"(-37.807200995578604, 144.95365553170808)",-37.807200995578604,144.95365553170808
8842,8785W,Present,"(-37.822832177233394, 144.9664949049921)",-37.822832177233394,144.9664949049921
5880,12908N,Present,"(-37.79836692956692, 144.96527283263367)",-37.79836692956692,144.96527283263367
6122,C13592,Unoccupied,"(-37.81952800191678, 144.9448645492551)",-37.81952800191678,144.9448645492551
3811,C5458,Present,"(-37.807448011270026, 144.95443689661118)",-37.807448011270026,144.95443689661118
5237,11528N,Present,"(-37.81196123966662, 144.95124657121818)",-37.81196123966662,144.95124657121818
8900,C2980,Present,"(-37.812878828853684, 144.96016762973508)",-37.812878828853684,144.96016762973508
3038,5141W,Unoccupied,"(-37.803002940227515, 144.95694670562756)",-37.803002940227515,144.95694670562756
2309,2847S,Present,"(-37.81067521356399, 144.96808702394173)",-37.81067521356399,144.96808702394173
3819,C5490,Unoccupied,"(-37.80725899738779, 144.9543510344472)",-37.80725899738779,144.9543510344472
4489,3664N,Present,"(-37.80845158856687, 144.96747637427103)",-37.80845158856687,144.96747637427103
6404,13661W,Unoccupied,"(-37.819664873146536, 144.9452234752842)",-37.819664873146536,144.9452234752842
6283,13444E,Present,"(-37.8191641341279, 144.94862454027674)",-37.8191641341279,144.94862454027674
6422,13670E,Unoccupied,"(-37.82098157171653, 144.94541576872786)",-37.82098157171653,144.94541576872786
3588,7146N,Present,"(-37.80845438331892, 144.95239578991172)",-37.80845438331892,144.95239578991172
3826,C5508,Present,"(-37.80709231981772, 144.95427534398706)",-37.80709231981772,144.95427534398706
2691,10200E,Unoccupied,"(-37.803528781966094, 144.94963406770725)",-37.803528781966094,144.94963406770725
5060,9837S,Unoccupied,"(-37.82528281058076, 144.96991750774305)",-37.82528281058076,144.96991750774305
4317,C6972,Unoccupied,"(-37.809356342797855, 144.95626247620703)",-37.809356342797855,144.95626247620703
2668,10177W,Unoccupied,"(-37.804148877137436, 144.9493349031893)",-37.804148877137436,144.9493349031893
3661,7620N,Present,"(-37.80498763656492, 144.94875372356168)",-37.80498763656492,144.94875372356168
4380,C7194,Unoccupied,"(-37.80755608192737, 144.9529264961762)",-37.80755608192737,144.9529264961762
2159,3809S,Present,"(-37.810675871318544, 144.96038209867683)",-37.810675871318544,144.96038209867683
3727,7762N,Present,"(-37.80254076503344, 144.9458218122118)",-37.80254076503344,144.9458218122118
5856,C9146,Unoccupied,"(-37.79842760088242, 144.96498739150113)",-37.79842760088242,144.96498739150113
2321,2884N,Present,"(-37.81086765834064, 144.96676222197016)",-37.81086765834064,144.96676222197016
3703,7668N,Unoccupied,"(-37.80385592038931, 144.95766093726098)",-37.80385592038931,144.95766093726098
4360,C7154,Unoccupied,"(-37.80710988161803, 144.95384108436636)",-37.80710988161803,144.95384108436636
6284,13446E,Present,"(-37.819218167179116, 144.948626658588)",-37.819218167179116,144.948626658588
5176,C8004,Unoccupied,"(-37.81043608917297, 144.9525996878082)",-37.81043608917297,144.9525996878082
3004,5062E,Present,"(-37.80512292678459, 144.95805252500634)",-37.80512292678459,144.95805252500634
1768,2397S,Present,"(-37.81489782721997, 144.96122156923843)",-37.81489782721997,144.96122156923843
3378,6199W,Unoccupied,"(-37.80647917016282, 144.95106308998027)",-37.80647917016282,144.95106308998027
3606,7554N,Unoccupied,"(-37.80598354787373, 144.95884461925414)",-37.80598354787373,144.95884461925414
4588,8316E,Present,"(-37.82515490648512, 144.96826134465053)",-37.82515490648512,144.96826134465053
6383,13629W,Present,"(-37.82039568592701, 144.94448619117242)",-37.82039568592701,144.94448619117242
3665,7624N,Unoccupied,"(-37.804981341212326, 144.9486975025199)",-37.804981341212326,144.9486975025199
4256,C6844,Present,"(-37.8092295962456, 144.9556683639797)",-37.8092295962456,144.9556683639797
4264,C6860,Unoccupied,"(-37.80945053004468, 144.95577383741607)",-37.80945053004468,144.95577383741607
4318,C6974,Unoccupied,"(-37.80935195116392, 144.95619976326594)",-37.80935195116392,144.95619976326594
4180,C6628,Unoccupied,"(-37.80844275440215, 144.9594691475015)",-37.80844275440215,144.9594691475015
4248,C6828,Unoccupied,"(-37.80938773145017, 144.95563994568715)",-37.80938773145017,144.95563994568715
6022,13043S,Unoccupied,"(-37.82126079929948, 144.94688238707516)",-37.82126079929948,144.94688238707516
5266,4531W,Present,"(-37.81074527389115, 144.95299777390767)",-37.81074527389115,144.95299777390767
1893,989W,Present,"(-37.81825427138061, 144.9620693273518)",-37.81825427138061,144.9620693273518
3206,5464E,Present,"(-37.80742665682321, 144.95455583769134)",-37.80742665682321,144.95455583769134
3601,7336E,Present,"(-37.80537810506202, 144.94933123203518)",-37.80537810506202,144.94933123203518
3564,7090N,Unoccupied,"(-37.80887228659661, 144.9534031171151)",-37.80887228659661,144.9534031171151
1053,977W,Present,"(-37.81860096436384, 144.96222892276018)",-37.81860096436384,144.96222892276018
4206,C6706,Present,"(-37.80878804945635, 144.9582774255727)",-37.80878804945635,144.9582774255727
6065,13052N,Present,"(-37.82103357916686, 144.9433364022451)",-37.82103357916686,144.9433364022451
3887,C5674,Present,"(-37.80642003664096, 144.95505290903196)",-37.80642003664096,144.95505290903196
4350,C7116,Present,"(-37.80804514638703, 144.95403959462425)",-37.80804514638703,144.95403959462425
3009,5078E,Unoccupied,"(-37.804851403825936, 144.95792778815903)",-37.804851403825936,144.95792778815903
